timestamp,lights,fan,ac_status,ac_temperature,ac_mode,heater_switch,laundry_machine,temperature,humidity,distance,season,soil,pump,ac_energy,ac_duration,heater_energy,heater_duration,lights_energy,lights_duration,laundry_energy,laundry_duration,fan_energy,fan_duration,pump_duration
2021-09-04 20:00:00,on,off,off,19.0,heat,on,on,17.2,29.2,0.0062,fall,2292,on,4.34,16.8,37.55,181.1,16.92,211.6,12.13,85.0,2.04,55.7,1
2021-09-05 08:00:00,off,on,off,24.0,heat,off,off,21.0,36.8,64.8,fall,2278,on,4.59,26.5,16.16,104.5,3.89,57.2,31.73,134.3,2.37,46.1,1
2021-09-05 12:00:00,off,off,off,24.0,heat,on,off,20.5,68.9,0.005,fall,2215,on,8.2,17.7,14.12,81.7,2.57,54.8,14.12,75.9,2.28,52.8,1
2021-09-05 14:00:00,off,on,off,20.0,heat,on,off,17.1,15.3,35.7,fall,2260,on,2.27,37.7,11.84,116.9,5.35,64.7,21.08,179.9,1.48,32.7,1
2021-09-05 18:00:00,off,on,off,18.0,heat,off,off,19.1,61.8,0.0049,fall,2215,on,4.0,41.8,17.95,106.4,4.48,84.9,36.52,122.9,2.67,53.4,1
2021-09-05 20:00:00,on,off,off,18.0,heat,on,on,16.7,98.2,0.0085,fall,2204,on,7.83,17.0,35.98,195.5,16.55,268.4,31.43,156.1,1.84,33.9,1
2021-09-06 08:00:00,off,on,on,26.0,heat,on,off,22.7,80.2,60.4,fall,2217,on,2.68,28.8,17.2,66.9,7.95,49.0,12.41,78.7,1.42,37.8,1
2021-09-06 12:00:00,off,on,off,23.0,heat,off,off,18.9,92.0,7.2,fall,2212,on,9.5,31.4,18.73,61.1,2.36,69.7,31.79,101.0,2.18,45.4,1
2021-09-06 14:00:00,off,off,off,22.0,heat,off,off,20.3,61.2,63.4,fall,2269,on,4.87,37.7,10.66,71.0,9.09,41.5,13.96,45.7,1.24,43.4,1
2021-09-06 18:00:00,off,off,off,17.0,heat,off,off,15.0,17.3,0.0095,fall,2240,on,4.54,32.7,16.58,68.6,4.17,104.9,12.89,91.2,2.61,35.2,1
2021-09-06 20:00:00,on,on,on,19.0,heat,on,on,23.0,76.7,0.0049,fall,2248,on,7.43,26.9,22.44,160.1,12.83,263.0,30.52,150.1,2.2,58.5,1
2021-09-07 08:00:00,off,on,off,21.0,heat,on,off,21.4,82.5,96.8,fall,2298,on,7.05,25.5,19.99,106.7,5.56,95.1,39.5,136.9,1.93,47.0,1
2021-09-07 12:00:00,off,on,on,26.0,heat,off,off,22.8,62.0,0.0099,fall,2232,on,2.1,36.5,15.2,104.9,4.9,64.8,26.92,78.2,2.27,32.7,1
2021-09-07 14:00:00,off,on,on,25.0,cool,on,off,23.4,0.9,64.6,fall,2220,on,6.87,36.3,17.46,86.2,3.54,119.9,15.4,172.9,2.31,49.7,1
2021-09-07 18:00:00,off,on,off,20.0,heat,on,off,16.0,64.7,0.0045,fall,2288,on,6.31,39.3,12.12,103.6,8.63,67.4,32.98,38.8,1.89,58.0,1
2021-09-07 20:00:00,on,off,on,23.0,cool,on,on,23.1,33.6,0.0018,fall,2266,on,4.11,19.3,36.84,182.8,17.87,215.6,20.05,109.7,1.44,45.4,1
2021-09-08 08:00:00,off,off,on,24.0,heat,off,off,22.0,13.6,20.2,fall,2242,on,9.87,21.0,12.77,98.1,2.41,85.6,14.61,126.7,2.87,38.7,1
2021-09-08 12:00:00,off,off,off,21.0,heat,on,off,17.0,36.9,0.0051,fall,2278,on,9.37,40.4,13.18,95.4,7.57,77.0,19.02,136.3,2.78,30.5,1
2021-09-08 14:00:00,off,off,on,23.0,heat,on,off,22.5,90.1,64.4,fall,2273,on,6.86,36.7,14.54,105.0,5.78,36.9,37.17,94.7,2.88,30.9,1
2021-09-08 18:00:00,off,on,off,21.0,heat,on,off,16.2,82.8,0.0065,fall,2290,on,8.1,34.9,14.47,77.3,3.21,111.9,10.56,125.0,2.44,36.1,1
2021-09-08 20:00:00,on,on,off,17.0,heat,on,on,17.3,95.0,0.0045,fall,2218,on,7.13,23.9,21.57,177.3,18.41,295.7,23.43,135.4,1.99,43.5,1
2021-09-09 08:00:00,off,off,on,20.0,heat,on,off,22.1,5.4,43.8,fall,2292,on,9.68,33.7,18.26,68.7,8.11,46.1,37.36,66.1,2.67,42.7,1
2021-09-09 12:00:00,off,off,on,28.0,cool,on,off,24.0,99.9,0.0013,fall,2213,on,3.15,39.7,13.11,80.8,7.27,53.0,36.68,78.4,2.2,51.6,1
2021-09-09 14:00:00,off,off,off,17.0,heat,off,off,18.8,94.0,84.2,fall,2211,on,7.16,36.3,10.46,64.0,8.95,56.1,13.81,57.0,2.61,32.6,1
2021-09-09 18:00:00,off,off,on,19.0,cool,on,off,23.2,95.6,11.8,fall,2209,on,6.36,37.1,11.49,86.8,6.79,39.7,29.0,100.9,2.28,35.9,1
2021-09-09 20:00:00,on,off,off,18.0,heat,on,on,21.2,60.7,0.0066,fall,2218,on,4.81,36.1,24.36,183.5,11.54,264.1,19.58,59.5,1.98,58.8,1
2021-09-10 08:00:00,off,on,off,22.0,heat,on,off,19.2,29.9,64.3,fall,2295,on,2.5,27.8,11.89,106.1,6.54,76.7,14.14,100.6,1.66,38.7,1
2021-09-10 12:00:00,off,on,off,21.0,heat,off,off,17.9,62.7,0.0018,fall,2234,on,2.5,40.6,15.74,94.2,5.95,119.7,38.46,142.1,2.15,42.2,1
2021-09-10 14:00:00,off,off,on,21.0,heat,off,off,22.9,62.2,33.8,fall,2225,on,7.86,21.9,14.93,95.3,6.93,40.9,30.58,101.1,1.8,38.0,1
2021-09-10 18:00:00,off,off,off,19.0,heat,off,off,17.0,15.8,0.0008,fall,2202,on,8.78,22.5,10.96,74.1,6.96,76.2,28.87,39.8,1.11,39.5,1
2021-09-10 20:00:00,on,on,off,24.0,heat,on,on,18.8,97.9,0.0012,fall,2234,on,7.9,17.8,28.77,199.7,19.0,298.4,33.82,108.9,1.77,35.2,1
2021-09-11 08:00:00,off,off,off,22.0,heat,off,off,19.3,86.1,73.5,fall,2288,on,8.94,26.1,14.79,88.4,6.81,77.2,33.51,176.8,1.65,41.4,1
2021-09-11 12:00:00,off,on,off,22.0,heat,on,off,19.8,24.1,0.0033,fall,2231,on,7.94,42.7,13.07,84.6,3.72,107.2,16.38,44.2,1.06,57.7,1
2021-09-11 14:00:00,off,on,on,18.0,heat,off,off,22.3,96.2,34.0,fall,2226,on,5.85,41.9,13.5,104.3,9.69,104.2,21.45,60.1,1.06,33.0,1
2021-09-11 18:00:00,off,off,off,19.0,heat,on,off,17.9,22.9,0.0088,fall,2254,on,9.33,35.4,16.9,110.6,4.14,68.9,28.74,71.9,1.31,57.6,1
2021-09-11 20:00:00,on,on,off,20.0,heat,on,on,16.2,51.7,0.0039,fall,2291,on,9.42,19.2,26.61,239.9,13.36,231.3,19.84,76.6,2.9,55.7,1
2021-09-12 08:00:00,off,on,on,22.0,heat,on,off,22.8,72.2,91.6,fall,2271,on,9.47,36.2,19.15,84.6,4.03,84.4,14.97,157.8,1.3,42.0,1
2021-09-12 12:00:00,off,on,off,20.0,heat,on,off,15.7,18.7,0.0056,fall,2277,on,9.52,15.6,16.84,73.9,3.33,53.3,20.02,82.4,2.72,56.0,1
2021-09-12 14:00:00,off,on,off,21.0,heat,on,off,21.9,68.5,35.5,fall,2237,on,2.59,25.1,11.86,111.9,7.37,52.6,31.62,156.4,2.94,59.8,1
2021-09-12 18:00:00,off,off,off,19.0,heat,on,off,19.3,48.8,0.0062,fall,2207,on,7.9,27.3,15.48,114.4,7.57,99.0,25.15,36.6,1.93,41.4,1
2021-09-12 20:00:00,on,off,on,28.0,cool,on,on,23.2,36.2,0.0076,fall,2255,on,8.28,43.9,37.98,237.3,16.33,228.8,16.47,139.7,1.99,57.0,1
2021-09-13 08:00:00,off,on,off,19.0,heat,on,off,16.0,89.3,49.3,fall,2265,on,4.59,19.8,17.27,103.6,5.48,61.6,25.38,170.7,2.19,55.1,1
2021-09-13 12:00:00,off,off,on,19.0,cool,on,off,23.1,76.0,7.6,fall,2213,on,6.94,26.9,12.46,99.7,2.76,69.8,32.6,133.8,2.55,32.5,1
2021-09-13 14:00:00,off,off,off,25.0,heat,on,off,20.4,85.6,99.9,fall,2227,on,7.32,20.2,18.79,118.1,5.24,58.0,34.18,88.0,1.74,52.3,1
2021-09-13 18:00:00,off,off,off,16.0,heat,off,off,17.6,64.1,0.002,fall,2258,on,4.24,39.9,16.84,101.6,5.92,99.5,31.16,161.6,1.58,57.5,1
2021-09-13 20:00:00,on,off,off,23.0,heat,on,on,20.5,57.1,0.004,fall,2279,on,7.29,29.4,31.1,205.2,17.63,215.5,19.33,71.5,1.26,41.1,1
2021-09-14 08:00:00,off,off,off,21.0,heat,off,off,18.6,87.2,89.0,fall,2272,on,6.81,43.6,11.05,101.0,7.29,78.2,23.8,141.1,1.81,44.6,1
2021-09-14 12:00:00,off,on,off,22.0,heat,on,off,18.0,82.9,0.0048,fall,2253,on,7.43,28.6,17.15,89.7,5.49,88.8,27.65,177.8,1.4,59.7,1
2021-09-14 14:00:00,off,off,off,16.0,heat,on,off,19.1,30.1,80.7,fall,2293,on,5.79,33.2,12.53,114.3,9.67,67.6,33.68,112.3,1.83,41.6,1
2021-09-14 18:00:00,off,on,on,27.0,cool,off,off,23.5,42.5,14.6,fall,2267,on,9.51,19.8,17.74,107.0,6.04,67.4,18.13,173.8,1.08,52.9,1
2021-09-14 20:00:00,on,off,off,20.0,heat,on,on,16.9,52.0,0.0092,fall,2266,on,4.15,20.0,39.65,165.2,19.63,202.1,33.58,50.1,1.03,35.3,1
2021-09-15 08:00:00,off,on,off,19.0,heat,off,off,20.8,0.6,90.3,fall,2267,on,7.12,26.9,14.18,93.2,5.35,107.0,17.62,91.6,1.38,57.2,1
2021-09-15 12:00:00,off,off,off,18.0,heat,off,off,17.8,48.1,0.0063,fall,2287,on,9.49,24.4,13.4,83.0,2.44,35.5,22.58,158.4,2.12,45.7,1
2021-09-15 14:00:00,off,off,off,21.0,heat,on,off,19.2,58.4,35.2,fall,2258,on,4.26,17.6,18.22,78.4,8.77,47.9,15.18,157.9,2.88,57.4,1
2021-09-15 18:00:00,off,on,off,21.0,heat,on,off,20.3,7.0,0.0037,fall,2215,on,5.87,44.1,15.6,105.0,5.63,117.0,15.28,103.0,2.58,36.9,1
2021-09-15 20:00:00,on,off,off,18.0,heat,on,on,18.7,19.3,0.0072,fall,2295,on,2.32,15.3,22.04,134.5,12.73,255.5,37.92,83.8,1.45,36.0,1
2021-09-16 08:00:00,off,on,off,18.0,heat,on,off,15.1,0.6,21.0,fall,2251,on,7.84,20.8,10.31,61.2,7.81,56.4,22.75,60.1,2.27,54.8,1
2021-09-16 12:00:00,off,off,on,21.0,heat,on,off,22.3,80.5,0.0,fall,2211,on,2.84,34.6,12.82,104.8,2.76,52.5,37.53,51.0,1.31,48.8,1
2021-09-16 14:00:00,off,off,off,17.0,heat,off,off,16.9,35.9,64.0,fall,2249,on,2.0,20.1,12.17,83.6,7.05,44.9,25.41,50.7,1.67,46.0,1
2021-09-16 18:00:00,off,on,off,16.0,heat,on,off,15.2,24.3,0.0051,fall,2287,on,8.47,26.9,17.42,73.1,9.47,32.3,19.51,171.4,1.21,45.7,1
2021-09-16 20:00:00,on,on,on,19.0,heat,on,on,22.9,48.2,0.0027,fall,2295,on,7.52,38.6,31.63,235.1,13.69,219.2,30.46,52.1,2.71,53.6,1
2021-09-17 08:00:00,off,on,off,20.0,heat,off,off,16.1,46.3,79.1,fall,2259,on,6.12,23.8,15.11,77.2,9.72,59.2,27.34,82.8,1.72,57.9,1
2021-09-17 12:00:00,off,off,off,17.0,heat,on,off,16.9,15.7,0.0071,fall,2213,on,6.62,17.4,19.11,104.9,5.23,38.2,19.04,43.1,1.7,36.5,1
2021-09-17 14:00:00,off,off,off,21.0,heat,on,off,17.3,52.3,52.0,fall,2227,on,5.24,24.7,17.78,90.3,5.63,85.9,22.75,36.6,1.17,53.3,1
2021-09-17 18:00:00,off,off,off,23.0,heat,on,off,19.8,76.8,0.0045,fall,2272,on,3.01,37.2,19.09,91.6,6.24,67.4,17.59,56.6,1.05,35.9,1
2021-09-17 20:00:00,on,on,off,19.0,heat,on,on,16.8,62.4,0.0048,fall,2227,on,8.4,33.5,38.65,236.4,19.75,265.8,35.44,136.9,1.87,55.4,1
2021-09-18 08:00:00,off,off,off,18.0,heat,on,off,15.7,95.6,22.7,fall,2210,on,2.83,25.2,11.13,108.1,8.93,39.9,15.49,65.2,1.01,37.6,1
2021-09-18 12:00:00,off,off,on,21.0,heat,off,off,22.9,25.2,0.0046,fall,2282,on,4.4,24.0,17.29,82.5,3.94,59.2,33.5,39.2,1.01,58.9,1
2021-09-18 14:00:00,off,off,off,22.0,heat,off,off,20.2,64.7,34.3,fall,2264,on,2.52,15.1,15.28,103.2,9.27,86.2,30.58,65.5,2.65,49.5,1
2021-09-18 18:00:00,off,on,off,16.0,heat,off,off,18.6,60.1,0.01,fall,2237,on,9.72,39.8,11.45,108.4,4.13,93.5,34.04,34.0,2.24,30.5,1
2021-09-18 20:00:00,on,off,off,19.0,heat,on,on,21.7,63.0,0.0079,fall,2251,on,4.26,26.7,30.95,142.0,19.63,283.0,34.25,84.3,2.35,51.1,1
2021-09-19 08:00:00,off,off,off,24.0,heat,off,off,18.8,12.0,97.0,fall,2268,on,6.98,21.2,15.83,84.7,3.96,91.5,11.3,93.0,2.04,49.3,1
2021-09-19 12:00:00,off,off,off,21.0,heat,on,off,18.6,5.4,11.4,fall,2274,on,6.58,39.8,16.41,100.4,8.18,83.4,14.79,49.7,2.12,41.7,1
2021-09-19 14:00:00,off,off,off,19.0,heat,off,off,20.1,56.1,89.5,fall,2203,on,5.98,31.5,16.89,114.0,8.38,81.4,29.16,83.1,2.34,50.9,1
2021-09-19 18:00:00,off,off,off,16.0,heat,on,off,19.3,43.5,0.0046,fall,2251,on,6.15,17.6,11.88,94.1,5.54,30.5,34.72,47.4,1.86,40.0,1
2021-09-19 20:00:00,on,on,off,17.0,heat,on,on,15.8,88.3,0.0091,fall,2291,on,6.95,39.4,34.86,194.2,14.88,274.7,39.1,102.7,1.82,38.9,1
2021-09-20 08:00:00,off,on,off,22.0,heat,off,off,20.7,32.0,28.2,fall,2287,on,4.77,23.4,15.78,117.5,6.52,36.6,27.68,86.3,2.35,47.6,1
2021-09-20 12:00:00,off,on,off,16.0,heat,off,off,16.1,15.1,0.0062,fall,2202,on,7.41,41.3,12.25,99.0,9.31,39.1,36.99,121.5,2.02,32.9,1
2021-09-20 14:00:00,off,off,off,17.0,heat,on,off,16.8,69.6,87.2,fall,2299,on,4.79,25.7,12.38,106.1,3.42,92.1,36.29,151.8,1.77,56.1,1
2021-09-20 18:00:00,off,off,on,19.0,heat,on,off,22.8,56.4,0.0011,fall,2295,on,4.05,28.5,19.16,86.8,2.45,57.1,31.91,62.7,1.66,55.3,1
2021-09-20 20:00:00,on,on,off,17.0,heat,on,on,20.8,36.6,0.0065,fall,2271,on,6.36,41.0,39.37,234.1,17.6,238.7,21.65,115.6,1.23,58.1,1
2021-09-21 08:00:00,off,on,off,23.0,heat,off,off,19.2,31.7,20.4,fall,2254,on,7.76,19.0,14.78,84.9,4.75,81.1,27.93,173.7,1.37,49.2,1
2021-09-21 12:00:00,off,on,on,24.0,heat,on,off,22.3,41.6,0.0009,fall,2249,on,5.6,43.0,12.65,97.9,5.34,67.9,30.1,91.0,2.89,40.3,1
2021-09-21 14:00:00,off,off,off,17.0,heat,off,off,15.9,74.7,66.3,fall,2254,on,6.24,28.8,15.19,102.3,2.17,87.5,13.31,53.8,2.97,52.4,1
2021-09-21 18:00:00,off,on,on,24.0,heat,on,off,22.5,70.3,0.0016,fall,2202,on,8.98,38.6,17.69,88.3,4.84,68.6,32.23,64.5,2.88,58.7,1
2021-09-21 20:00:00,on,on,off,18.0,heat,on,on,18.8,5.2,0.0038,fall,2286,on,8.89,27.1,23.57,158.2,16.33,294.9,34.84,162.8,1.85,32.8,1
2021-09-22 08:00:00,off,off,off,24.0,heat,on,off,20.8,10.3,83.5,fall,2264,on,6.09,26.1,15.52,69.0,4.42,39.2,32.6,153.0,2.54,41.1,1
2021-09-22 12:00:00,off,on,on,19.0,cool,off,off,23.5,24.4,0.0077,fall,2294,on,9.78,19.7,12.49,60.4,9.7,41.4,27.05,103.1,3.0,34.8,1
2021-09-22 14:00:00,off,on,off,22.0,heat,on,off,21.1,14.7,72.8,fall,2254,on,9.82,40.9,15.72,93.5,5.75,39.5,23.65,103.3,1.08,59.2,1
2021-09-22 18:00:00,off,off,off,16.0,heat,off,off,16.8,30.0,0.0022,fall,2252,on,6.4,36.1,19.71,95.6,9.82,38.3,14.2,40.8,2.73,49.8,1
2021-09-22 20:00:00,on,on,off,23.0,heat,on,on,21.0,62.0,0.0002,fall,2243,on,9.36,15.7,23.82,125.5,11.95,204.7,19.86,63.7,1.07,58.6,1
2021-09-23 08:00:00,off,off,on,22.0,heat,off,off,22.0,78.0,77.1,fall,2259,on,9.55,22.1,13.46,114.1,2.96,71.6,13.05,102.3,1.08,50.5,1
2021-09-23 12:00:00,off,off,off,19.0,heat,off,off,17.0,26.2,0.0099,fall,2286,on,9.66,26.8,18.12,79.6,9.08,45.3,22.97,113.1,2.52,51.6,1
2021-09-23 14:00:00,off,off,off,23.0,heat,on,off,21.5,80.9,66.3,fall,2213,on,3.22,35.2,14.21,114.9,8.87,100.6,15.35,42.6,1.33,47.2,1
2021-09-23 18:00:00,off,on,off,19.0,heat,off,off,17.6,37.8,0.0065,fall,2200,on,6.29,28.4,10.63,96.8,9.6,72.6,14.73,140.7,2.99,53.9,1
2021-09-23 20:00:00,on,off,off,22.0,heat,on,on,21.2,64.3,0.0067,fall,2221,on,8.94,36.3,25.55,151.5,17.06,280.8,28.03,98.0,1.21,38.1,1
2021-09-24 08:00:00,off,off,off,19.0,heat,off,off,15.5,19.2,29.4,fall,2221,on,4.23,42.3,10.15,100.6,5.92,60.8,28.41,87.7,2.17,50.9,1
2021-09-24 12:00:00,off,off,off,21.0,heat,off,off,15.7,12.3,0.0024,fall,2244,on,2.97,19.6,10.1,74.0,8.53,94.8,39.71,54.6,2.87,53.7,1
2021-09-24 14:00:00,off,off,off,21.0,heat,off,off,18.3,7.7,31.4,fall,2229,on,2.98,36.8,12.34,84.2,7.4,47.1,23.14,117.2,2.57,32.2,1
2021-09-24 18:00:00,off,off,on,26.0,cool,on,off,23.3,26.4,0.0012,fall,2247,on,8.31,42.1,10.84,89.1,7.06,82.3,22.13,108.1,1.33,39.7,1
2021-09-24 20:00:00,on,off,off,21.0,heat,on,on,17.0,18.6,0.0031,fall,2219,on,7.7,27.3,22.26,216.6,13.97,263.5,35.74,165.7,1.66,53.7,1
2021-09-25 08:00:00,off,off,off,18.0,heat,off,off,19.9,32.7,56.1,fall,2220,on,2.59,29.2,11.54,119.2,8.8,55.5,35.4,107.5,2.9,53.7,1
2021-09-25 12:00:00,off,off,off,17.0,heat,off,off,21.6,23.1,0.0074,fall,2207,on,3.38,27.5,17.77,69.2,7.84,57.2,21.23,159.0,2.61,59.8,1
2021-09-25 14:00:00,off,off,off,17.0,heat,on,off,17.2,16.5,97.3,fall,2221,on,6.72,21.7,13.47,88.1,6.58,86.7,29.5,103.6,2.15,40.8,1
2021-09-25 18:00:00,off,off,on,26.0,heat,off,off,23.0,19.5,0.009,fall,2275,on,2.13,39.7,18.54,84.3,2.9,47.8,20.53,175.4,2.91,34.0,1
2021-09-25 20:00:00,on,off,off,21.0,heat,on,on,18.2,66.1,0.003,fall,2225,on,9.59,20.9,39.19,169.9,15.93,239.4,23.72,117.8,1.6,47.0,1
2021-09-26 08:00:00,off,off,off,24.0,heat,on,off,20.2,28.8,74.0,fall,2284,on,4.62,44.0,18.01,95.4,5.59,63.2,18.93,66.5,1.94,54.6,1
2021-09-26 12:00:00,off,on,on,24.0,heat,off,off,22.8,16.0,10.7,fall,2271,on,7.72,31.0,16.07,101.1,6.85,89.1,33.42,39.2,2.21,41.9,1
2021-09-26 14:00:00,off,off,off,19.0,heat,off,off,21.1,45.4,73.6,fall,2201,on,8.31,18.6,13.23,94.4,8.78,72.9,37.18,136.3,1.71,34.7,1
2021-09-26 18:00:00,off,off,on,19.0,heat,off,off,23.0,92.8,0.0067,fall,2270,on,4.82,41.9,19.31,84.1,4.01,33.2,13.97,73.9,1.23,57.5,1
2021-09-26 20:00:00,on,on,off,17.0,heat,on,on,21.2,14.9,0.0005,fall,2291,on,6.21,44.7,26.24,144.4,19.5,190.6,18.36,40.8,1.52,47.1,1
2021-09-27 08:00:00,off,on,off,17.0,heat,off,off,16.3,88.6,81.5,fall,2242,on,5.09,43.3,13.53,62.5,6.61,50.7,32.1,103.1,2.13,41.9,1
2021-09-27 12:00:00,off,off,off,25.0,heat,on,off,20.5,36.8,1.7,fall,2232,on,4.78,44.6,19.08,102.7,2.16,73.4,18.58,50.8,2.6,32.8,1
2021-09-27 14:00:00,off,off,on,19.0,cool,off,off,23.9,56.5,22.9,fall,2214,on,3.02,35.9,15.84,101.2,4.92,67.3,30.97,79.1,2.67,48.2,1
2021-09-27 18:00:00,off,on,on,22.0,heat,off,off,22.4,8.2,0.0094,fall,2267,on,6.8,33.4,15.41,64.1,3.56,68.4,32.92,87.8,2.37,31.4,1
2021-09-27 20:00:00,on,on,on,27.0,heat,on,off,22.3,48.9,14.1,fall,2252,on,6.46,18.4,31.57,143.5,17.51,295.1,16.59,151.1,2.36,35.0,1
2021-09-28 08:00:00,off,off,off,18.0,heat,on,off,15.8,38.8,72.2,fall,2259,on,9.77,27.7,10.83,70.7,4.1,47.5,34.41,67.0,1.27,40.8,1
2021-09-28 12:00:00,off,off,off,17.0,heat,on,off,15.7,24.5,14.2,fall,2207,on,8.51,20.2,19.15,72.1,3.56,32.1,24.06,103.4,2.44,43.4,1
2021-09-28 14:00:00,off,on,off,22.0,heat,off,off,20.0,97.0,89.1,fall,2283,on,3.4,44.7,15.06,88.9,4.89,68.1,35.38,130.8,2.43,33.2,1
2021-09-28 18:00:00,off,on,off,16.0,heat,off,off,21.0,85.1,0.0059,fall,2247,on,5.32,44.8,10.59,90.7,2.06,69.7,13.5,166.5,1.8,57.0,1
2021-09-28 20:00:00,on,on,off,20.0,heat,on,off,17.4,3.7,6.1,fall,2238,on,8.61,38.7,38.58,212.6,12.48,227.1,32.18,176.2,1.37,36.7,1
2021-09-29 08:00:00,off,off,off,20.0,heat,on,off,15.3,62.4,55.1,fall,2253,on,6.16,43.3,14.53,89.0,3.66,101.8,30.82,139.8,2.37,56.8,1
2021-09-29 12:00:00,off,off,off,20.0,heat,on,off,15.5,20.2,0.0077,fall,2210,on,8.19,22.3,14.94,99.3,6.04,64.5,36.7,168.0,2.95,52.1,1
2021-09-29 14:00:00,off,off,off,19.0,heat,off,off,18.3,54.3,93.9,fall,2293,on,4.68,27.4,18.94,60.9,2.36,52.0,36.93,35.8,1.61,39.1,1
2021-09-29 18:00:00,off,off,on,26.0,heat,off,off,22.3,37.9,0.0012,fall,2280,on,4.4,20.9,10.41,111.0,4.78,98.8,24.35,155.8,2.32,37.7,1
2021-09-29 20:00:00,on,off,on,18.0,heat,on,on,22.5,78.6,0.0005,fall,2203,on,5.68,44.4,25.07,190.0,11.69,287.2,15.65,37.0,2.27,47.2,1
2021-09-30 08:00:00,off,off,off,19.0,heat,on,off,19.0,6.2,62.8,fall,2280,on,6.54,30.1,15.54,71.0,2.15,43.6,36.87,150.9,1.14,33.8,1
2021-09-30 12:00:00,off,off,off,24.0,heat,on,off,21.2,17.6,0.0069,fall,2250,on,3.33,25.9,16.14,67.9,8.73,50.3,10.03,139.8,2.76,44.8,1
2021-09-30 14:00:00,off,off,off,19.0,heat,off,off,18.9,40.7,77.8,fall,2203,on,5.46,30.8,18.09,116.0,8.65,75.6,32.14,131.9,2.46,56.7,1
2021-09-30 18:00:00,off,off,off,19.0,heat,on,off,18.1,77.7,0.0071,fall,2252,on,5.62,19.8,15.68,62.1,8.76,62.4,27.82,178.5,1.51,36.0,1
2021-09-30 20:00:00,on,off,on,19.0,heat,on,on,23.0,29.3,0.0077,fall,2290,on,6.72,34.0,20.36,169.3,13.28,227.7,18.61,125.7,2.09,51.9,1
2021-10-01 08:00:00,off,on,off,23.0,heat,on,off,19.3,86.3,82.8,fall,2259,on,5.52,21.9,12.99,94.5,3.55,116.9,24.92,86.1,1.44,44.2,1
2021-10-01 12:00:00,off,off,on,22.0,cool,off,off,23.3,26.0,0.0036,fall,2203,on,4.47,28.0,18.12,62.8,8.54,88.3,20.72,142.5,1.3,53.6,1
2021-10-01 14:00:00,off,off,off,22.0,heat,off,off,20.1,29.1,95.9,fall,2257,on,6.06,36.7,13.11,105.7,9.63,102.6,36.28,41.4,1.47,57.7,1
2021-10-01 18:00:00,off,off,on,27.0,cool,on,off,23.1,73.6,0.0087,fall,2295,on,4.77,38.1,11.99,96.0,3.47,88.9,38.03,161.4,2.73,45.5,1
2021-10-01 20:00:00,on,off,off,16.0,heat,on,on,18.0,57.5,0.0072,fall,2232,on,3.37,32.9,23.99,215.6,16.83,277.5,13.31,131.0,1.54,51.9,1
2021-10-02 08:00:00,off,on,off,19.0,heat,on,off,21.7,88.5,46.2,fall,2270,on,5.75,24.3,16.09,63.5,8.08,113.2,32.72,161.4,1.28,31.0,1
2021-10-02 12:00:00,off,on,off,16.0,heat,on,off,15.5,3.7,0.0072,fall,2273,on,7.03,28.0,12.26,110.1,2.62,53.8,27.9,36.4,1.5,54.6,1
2021-10-02 14:00:00,off,on,on,25.0,heat,off,off,22.2,43.7,20.0,fall,2244,on,3.13,41.2,11.46,112.7,9.88,44.8,29.04,139.0,2.22,48.9,1
2021-10-02 18:00:00,off,off,off,23.0,heat,off,off,20.5,70.1,0.0002,fall,2202,on,6.33,21.4,10.28,64.2,7.77,52.6,38.1,151.2,2.64,53.8,1
2021-10-02 20:00:00,on,off,off,22.0,heat,on,on,21.3,84.5,0.008,fall,2212,on,9.55,35.9,36.19,128.9,18.23,272.6,24.84,163.4,2.7,53.8,1
2021-10-03 08:00:00,off,off,off,19.0,heat,on,off,17.3,58.1,52.5,fall,2211,on,4.69,27.2,16.55,102.1,2.19,66.0,29.46,58.2,2.62,46.6,1
2021-10-03 12:00:00,off,off,off,19.0,heat,off,off,16.4,76.9,0.0021,fall,2224,on,2.03,42.4,10.28,85.0,9.76,119.5,14.26,97.3,1.77,43.5,1
2021-10-03 14:00:00,off,on,off,19.0,heat,on,off,16.5,74.0,26.0,fall,2229,on,7.28,38.9,15.33,60.6,6.64,102.0,34.16,80.2,1.19,50.9,1
2021-10-03 18:00:00,off,off,off,21.0,heat,on,off,20.1,89.0,0.0086,fall,2218,on,9.37,15.1,10.3,117.9,7.9,115.3,13.71,140.9,1.31,48.0,1
2021-10-03 20:00:00,on,off,off,18.0,heat,on,off,15.4,26.8,12.1,fall,2204,on,2.73,43.2,31.09,218.2,10.97,245.4,20.2,177.7,1.64,45.2,1
2021-10-04 08:00:00,off,on,off,18.0,heat,on,off,18.4,88.3,33.4,fall,2291,on,8.91,15.5,10.66,75.3,3.31,95.4,22.6,150.6,2.33,35.7,1
2021-10-04 12:00:00,off,off,off,19.0,heat,off,off,17.9,44.5,0.0077,fall,2266,on,2.44,24.5,18.08,100.9,6.81,56.8,20.05,138.0,1.83,46.8,1
2021-10-04 14:00:00,off,off,on,27.0,cool,off,off,23.4,63.6,91.1,fall,2207,on,2.95,44.7,12.72,92.7,5.1,33.4,15.61,176.7,1.96,53.9,1
2021-10-04 18:00:00,off,off,off,23.0,heat,on,off,21.0,71.5,0.0041,fall,2233,on,5.57,33.8,17.96,73.3,6.98,114.7,35.18,99.9,1.07,42.4,1
