Space,Room,Timestamp,Temperature,AC Status,AC Desired Temperature,Light Sensor Value,Light Device Status
SPACE_2,ROOM_3,2024-12-29 00:40:58,23.91,off,none,130.07,on
SPACE_1,ROOM_1,2024-12-29 00:41:58,23.89,off,none,260.83,on
SPACE_1,ROOM_2,2024-12-29 00:41:58,24.56,off,none,181.02,on
SPACE_1,ROOM_3,2024-12-29 00:41:58,23.78,off,none,241.02,on
SPACE_2,ROOM_1,2024-12-29 00:41:58,24.58,off,none,281.72,on
SPACE_2,ROOM_2,2024-12-29 00:41:58,24.52,off,none,146.17,on
SPACE_2,ROOM_3,2024-12-29 00:41:58,24.39,off,none,205.0,on
SPACE_1,ROOM_1,2024-12-29 00:42:58,24.2,off,none,111.87,on
SPACE_1,ROOM_2,2024-12-29 00:42:58,23.26,off,none,251.34,on
SPACE_1,ROOM_3,2024-12-29 00:42:58,23.75,off,none,128.74,on
SPACE_2,ROOM_1,2024-12-29 00:42:58,23.8,off,none,278.52,on
SPACE_2,ROOM_2,2024-12-29 00:42:58,24.53,off,none,120.15,on
SPACE_2,ROOM_3,2024-12-29 00:42:58,23.24,off,none,249.46,on
SPACE_1,ROOM_1,2024-12-29 00:43:58,24.87,off,none,250.51,on
SPACE_1,ROOM_2,2024-12-29 00:43:58,23.28,off,none,118.14,on
SPACE_1,ROOM_3,2024-12-29 00:43:58,23.29,off,none,162.33,on
SPACE_2,ROOM_1,2024-12-29 00:43:58,23.59,off,none,267.89,on
SPACE_2,ROOM_2,2024-12-29 00:43:58,23.87,off,none,160.03,on
SPACE_2,ROOM_3,2024-12-29 00:43:58,24.47,off,none,125.0,on
SPACE_1,ROOM_1,2024-12-29 00:44:58,24.68,off,none,166.54,on
SPACE_1,ROOM_2,2024-12-29 00:44:58,24.82,off,none,210.91,on
SPACE_1,ROOM_3,2024-12-29 00:44:58,23.48,off,none,155.87,on
SPACE_2,ROOM_1,2024-12-29 00:44:58,23.17,off,none,153.58,on
SPACE_2,ROOM_2,2024-12-29 00:44:58,23.99,off,none,181.09,on
SPACE_2,ROOM_3,2024-12-29 00:44:58,24.66,off,none,233.87,on
SPACE_1,ROOM_1,2024-12-29 00:45:58,24.42,off,none,127.37,on
SPACE_1,ROOM_2,2024-12-29 00:45:58,23.29,off,none,235.88,on
SPACE_1,ROOM_3,2024-12-29 00:45:58,24.92,off,none,172.74,on
SPACE_2,ROOM_1,2024-12-29 00:45:58,23.29,off,none,179.28,on
SPACE_2,ROOM_2,2024-12-29 00:45:58,23.43,off,none,162.3,on
SPACE_2,ROOM_3,2024-12-29 00:45:58,23.54,off,none,101.84,on
SPACE_1,ROOM_1,2024-12-29 00:46:58,23.48,off,none,154.33,on
SPACE_1,ROOM_2,2024-12-29 00:46:58,24.84,off,none,281.84,on
SPACE_1,ROOM_3,2024-12-29 00:46:58,23.12,off,none,137.08,on
SPACE_2,ROOM_1,2024-12-29 00:46:58,23.68,off,none,296.99,on
SPACE_2,ROOM_2,2024-12-29 00:46:58,23.82,off,none,133.34,on
SPACE_2,ROOM_3,2024-12-29 00:46:58,23.25,off,none,294.55,on
SPACE_1,ROOM_1,2024-12-29 00:47:58,23.61,off,none,200.7,on
SPACE_1,ROOM_2,2024-12-29 00:47:58,24.6,off,none,288.99,on
SPACE_1,ROOM_3,2024-12-29 00:47:58,24.16,off,none,281.99,on
SPACE_2,ROOM_1,2024-12-29 00:47:58,24.48,off,none,235.56,on
SPACE_2,ROOM_2,2024-12-29 00:47:58,24.8,off,none,207.18,on
SPACE_2,ROOM_3,2024-12-29 00:47:58,23.9,off,none,232.62,on
SPACE_1,ROOM_1,2024-12-29 00:48:58,24.73,off,none,297.33,on
SPACE_1,ROOM_2,2024-12-29 00:48:58,23.28,off,none,260.77,on
SPACE_1,ROOM_3,2024-12-29 00:48:58,23.91,off,none,286.78,on
SPACE_2,ROOM_1,2024-12-29 00:48:58,24.11,off,none,112.71,on
SPACE_2,ROOM_2,2024-12-29 00:48:58,23.1,off,none,206.8,on
SPACE_2,ROOM_3,2024-12-29 00:48:58,23.93,off,none,100.01,on
SPACE_1,ROOM_1,2024-12-29 00:49:58,24.24,off,none,171.6,on
SPACE_1,ROOM_2,2024-12-29 00:49:58,24.13,off,none,141.76,on
SPACE_1,ROOM_3,2024-12-29 00:49:58,23.45,off,none,196.54,on
SPACE_2,ROOM_1,2024-12-29 00:49:58,23.06,off,none,255.48,on
SPACE_2,ROOM_2,2024-12-29 00:49:58,24.14,off,none,201.26,on
SPACE_2,ROOM_3,2024-12-29 00:49:58,23.07,off,none,271.2,on
SPACE_1,ROOM_1,2024-12-29 00:50:58,24.73,off,none,181.52,on
SPACE_1,ROOM_2,2024-12-29 00:50:58,23.12,off,none,201.71,on
SPACE_1,ROOM_3,2024-12-29 00:50:58,23.58,off,none,247.91,on
SPACE_2,ROOM_1,2024-12-29 00:50:58,23.44,off,none,131.46,on
SPACE_2,ROOM_2,2024-12-29 00:50:58,24.49,off,none,162.95,on
SPACE_2,ROOM_3,2024-12-29 00:50:58,23.14,off,none,107.16,on
SPACE_1,ROOM_1,2024-12-29 00:51:58,23.26,off,none,268.5,on
SPACE_1,ROOM_2,2024-12-29 00:51:58,23.91,off,none,224.04,on
SPACE_1,ROOM_3,2024-12-29 00:51:58,24.22,off,none,178.96,on
SPACE_2,ROOM_1,2024-12-29 00:51:58,24.86,off,none,140.51,on
SPACE_2,ROOM_2,2024-12-29 00:51:58,23.72,off,none,177.03,on
SPACE_2,ROOM_3,2024-12-29 00:51:58,23.32,off,none,142.77,on
SPACE_1,ROOM_1,2024-12-29 00:52:58,24.22,off,none,261.38,on
SPACE_1,ROOM_2,2024-12-29 00:52:58,23.92,off,none,224.84,on
SPACE_1,ROOM_3,2024-12-29 00:52:58,23.74,off,none,259.71,on
SPACE_2,ROOM_1,2024-12-29 00:52:58,24.08,off,none,100.87,on
SPACE_2,ROOM_2,2024-12-29 00:52:58,23.1,off,none,118.15,on
SPACE_2,ROOM_3,2024-12-29 00:52:58,23.4,off,none,127.95,on
SPACE_1,ROOM_1,2024-12-29 00:53:58,23.92,off,none,106.04,on
SPACE_1,ROOM_2,2024-12-29 00:53:58,24.25,off,none,127.59,on
SPACE_1,ROOM_3,2024-12-29 00:53:58,23.4,off,none,103.81,on
SPACE_2,ROOM_1,2024-12-29 00:53:58,24.17,off,none,130.98,on
SPACE_2,ROOM_2,2024-12-29 00:53:58,24.62,off,none,269.7,on
SPACE_2,ROOM_3,2024-12-29 00:53:58,23.7,off,none,220.67,on
SPACE_1,ROOM_1,2024-12-29 00:54:58,24.1,off,none,157.92,on
SPACE_1,ROOM_2,2024-12-29 00:54:58,23.87,off,none,140.66,on
SPACE_1,ROOM_3,2024-12-29 00:54:58,23.88,off,none,179.92,on
SPACE_2,ROOM_1,2024-12-29 00:54:58,23.9,off,none,119.43,on
SPACE_2,ROOM_2,2024-12-29 00:54:58,23.96,off,none,110.35,on
SPACE_2,ROOM_3,2024-12-29 00:54:58,23.05,off,none,196.37,on
SPACE_1,ROOM_1,2024-12-29 00:55:58,23.88,off,none,128.32,on
SPACE_1,ROOM_2,2024-12-29 00:55:58,23.97,off,none,133.79,on
SPACE_1,ROOM_3,2024-12-29 00:55:58,24.52,off,none,146.18,on
SPACE_2,ROOM_1,2024-12-29 00:55:58,23.52,off,none,207.62,on
SPACE_2,ROOM_2,2024-12-29 00:55:58,23.49,off,none,299.38,on
SPACE_2,ROOM_3,2024-12-29 00:55:58,23.08,off,none,158.24,on
SPACE_1,ROOM_1,2024-12-29 00:56:58,23.11,off,none,154.31,on
SPACE_1,ROOM_2,2024-12-29 00:56:58,24.88,off,none,256.41,on
SPACE_1,ROOM_3,2024-12-29 00:56:58,23.27,off,none,285.01,on
SPACE_2,ROOM_1,2024-12-29 00:56:58,24.48,off,none,198.27,on
SPACE_2,ROOM_2,2024-12-29 00:56:58,24.3,off,none,298.44,on
SPACE_2,ROOM_3,2024-12-29 00:56:58,24.29,off,none,274.93,on
SPACE_1,ROOM_1,2024-12-29 00:57:58,23.36,off,none,269.61,on
SPACE_1,ROOM_2,2024-12-29 00:57:58,24.64,off,none,175.72,on
SPACE_1,ROOM_3,2024-12-29 00:57:58,23.38,off,none,241.71,on
SPACE_2,ROOM_1,2024-12-29 00:57:58,24.92,off,none,295.0,on
SPACE_2,ROOM_2,2024-12-29 00:57:58,24.7,off,none,138.85,on
SPACE_2,ROOM_3,2024-12-29 00:57:58,24.07,off,none,207.55,on
SPACE_1,ROOM_1,2024-12-29 00:58:58,24.89,off,none,158.93,on
SPACE_1,ROOM_2,2024-12-29 00:58:58,24.28,off,none,262.2,on
SPACE_1,ROOM_3,2024-12-29 00:58:58,24.44,off,none,180.54,on
SPACE_2,ROOM_1,2024-12-29 00:58:58,24.38,off,none,274.21,on
SPACE_2,ROOM_2,2024-12-29 00:58:58,23.46,off,none,267.12,on
SPACE_2,ROOM_3,2024-12-29 00:58:58,23.66,off,none,219.61,on
SPACE_1,ROOM_1,2024-12-29 00:59:58,24.29,off,none,138.42,on
SPACE_1,ROOM_2,2024-12-29 00:59:58,24.34,off,none,299.91,on
SPACE_1,ROOM_3,2024-12-29 00:59:58,24.18,off,none,115.71,on
SPACE_2,ROOM_1,2024-12-29 00:59:58,24.32,off,none,144.99,on
SPACE_2,ROOM_2,2024-12-29 00:59:58,23.31,off,none,146.26,on
SPACE_2,ROOM_3,2024-12-29 00:59:58,24.8,off,none,155.34,on
SPACE_1,ROOM_1,2024-12-29 01:00:58,23.8,off,none,152.86,on
SPACE_1,ROOM_2,2024-12-29 01:00:58,24.21,off,none,152.67,on
SPACE_1,ROOM_3,2024-12-29 01:00:58,24.6,off,none,220.08,on
SPACE_2,ROOM_1,2024-12-29 01:00:58,24.2,off,none,209.67,on
SPACE_2,ROOM_2,2024-12-29 01:00:58,24.58,off,none,140.33,on
SPACE_2,ROOM_3,2024-12-29 01:00:58,24.6,off,none,142.05,on
SPACE_1,ROOM_1,2024-12-29 01:01:58,23.24,off,none,292.44,on
SPACE_1,ROOM_2,2024-12-29 01:01:58,24.15,off,none,281.23,on
SPACE_1,ROOM_3,2024-12-29 01:01:58,23.99,off,none,201.16,on
SPACE_2,ROOM_1,2024-12-29 01:01:58,24.97,off,none,109.68,on
SPACE_2,ROOM_2,2024-12-29 01:01:58,23.96,off,none,278.83,on
SPACE_2,ROOM_3,2024-12-29 01:01:58,24.14,off,none,234.95,on
SPACE_1,ROOM_1,2024-12-29 01:02:58,24.36,off,none,231.02,on
SPACE_1,ROOM_2,2024-12-29 01:02:58,23.2,off,none,268.99,on
SPACE_1,ROOM_3,2024-12-29 01:02:58,23.44,off,none,197.51,on
SPACE_2,ROOM_1,2024-12-29 01:02:58,24.03,off,none,297.41,on
SPACE_2,ROOM_2,2024-12-29 01:02:58,23.59,off,none,252.92,on
SPACE_2,ROOM_3,2024-12-29 01:02:58,23.07,off,none,274.68,on
SPACE_1,ROOM_1,2024-12-29 01:03:58,24.29,off,none,269.39,on
SPACE_1,ROOM_2,2024-12-29 01:03:58,23.41,off,none,198.08,on
SPACE_1,ROOM_3,2024-12-29 01:03:58,24.48,off,none,168.72,on
SPACE_2,ROOM_1,2024-12-29 01:03:58,24.63,off,none,274.83,on
SPACE_2,ROOM_2,2024-12-29 01:03:58,23.81,off,none,123.93,on
SPACE_2,ROOM_3,2024-12-29 01:03:58,24.24,off,none,179.75,on
SPACE_1,ROOM_1,2024-12-29 01:04:58,23.95,off,none,136.34,on
SPACE_1,ROOM_2,2024-12-29 01:04:58,24.54,off,none,235.92,on
SPACE_1,ROOM_3,2024-12-29 01:04:58,23.27,off,none,108.97,on
SPACE_2,ROOM_1,2024-12-29 01:04:58,23.38,off,none,161.15,on
SPACE_2,ROOM_2,2024-12-29 01:04:58,24.38,off,none,119.89,on
SPACE_2,ROOM_3,2024-12-29 01:04:58,24.53,off,none,267.85,on
SPACE_1,ROOM_1,2024-12-29 01:05:58,24.7,off,none,245.42,on
SPACE_1,ROOM_2,2024-12-29 01:05:58,24.57,off,none,174.8,on
SPACE_1,ROOM_3,2024-12-29 01:05:58,23.15,off,none,261.99,on
SPACE_2,ROOM_1,2024-12-29 01:05:58,23.67,off,none,174.89,on
SPACE_2,ROOM_2,2024-12-29 01:05:58,24.17,off,none,127.88,on
SPACE_2,ROOM_3,2024-12-29 01:05:58,24.62,off,none,123.8,on
SPACE_1,ROOM_1,2024-12-29 01:06:58,24.2,off,none,159.96,on
SPACE_1,ROOM_2,2024-12-29 01:06:58,23.63,off,none,207.74,on
SPACE_1,ROOM_3,2024-12-29 01:06:58,24.7,off,none,292.08,on
SPACE_2,ROOM_1,2024-12-29 01:06:58,24.64,off,none,159.0,on
SPACE_2,ROOM_2,2024-12-29 01:06:58,24.46,off,none,288.19,on
SPACE_2,ROOM_3,2024-12-29 01:06:58,23.27,off,none,148.25,on
SPACE_1,ROOM_1,2024-12-29 01:07:58,23.16,off,none,236.46,on
SPACE_1,ROOM_2,2024-12-29 01:07:58,23.82,off,none,159.15,on
SPACE_1,ROOM_3,2024-12-29 01:07:58,23.49,off,none,246.24,on
SPACE_2,ROOM_1,2024-12-29 01:07:58,23.92,off,none,213.59,on
SPACE_2,ROOM_2,2024-12-29 01:07:58,23.8,off,none,298.32,on
SPACE_2,ROOM_3,2024-12-29 01:07:58,24.77,off,none,184.56,on
SPACE_1,ROOM_1,2024-12-29 01:08:58,23.75,off,none,218.05,on
SPACE_1,ROOM_2,2024-12-29 01:08:58,23.82,off,none,293.71,on
SPACE_1,ROOM_3,2024-12-29 01:08:58,24.92,off,none,270.01,on
SPACE_2,ROOM_1,2024-12-29 01:08:58,24.87,off,none,157.51,on
SPACE_2,ROOM_2,2024-12-29 01:08:58,24.67,off,none,275.14,on
SPACE_2,ROOM_3,2024-12-29 01:08:58,23.32,off,none,110.85,on
SPACE_1,ROOM_1,2024-12-29 01:09:58,23.82,off,none,208.64,on
SPACE_1,ROOM_2,2024-12-29 01:09:58,24.12,off,none,135.27,on
SPACE_1,ROOM_3,2024-12-29 01:09:58,24.72,off,none,297.59,on
SPACE_2,ROOM_1,2024-12-29 01:09:58,23.45,off,none,160.04,on
SPACE_2,ROOM_2,2024-12-29 01:09:58,24.98,off,none,120.21,on
SPACE_2,ROOM_3,2024-12-29 01:09:58,24.48,off,none,271.62,on
SPACE_1,ROOM_1,2024-12-29 01:10:58,23.07,off,none,241.5,on
SPACE_1,ROOM_2,2024-12-29 01:10:58,23.7,off,none,163.22,on
SPACE_1,ROOM_3,2024-12-29 01:10:58,24.98,off,none,218.49,on
SPACE_2,ROOM_1,2024-12-29 01:10:58,23.69,off,none,177.08,on
SPACE_2,ROOM_2,2024-12-29 01:10:58,24.28,off,none,259.43,on
SPACE_2,ROOM_3,2024-12-29 01:10:58,24.31,off,none,194.91,on
SPACE_1,ROOM_1,2024-12-29 01:11:58,24.29,off,none,172.33,on
SPACE_1,ROOM_2,2024-12-29 01:11:58,23.51,off,none,199.15,on
SPACE_1,ROOM_3,2024-12-29 01:11:58,24.14,off,none,178.46,on
SPACE_2,ROOM_1,2024-12-29 01:11:58,24.56,off,none,163.2,on
SPACE_2,ROOM_2,2024-12-29 01:11:58,24.09,off,none,286.53,on
SPACE_2,ROOM_3,2024-12-29 01:11:58,24.19,off,none,185.81,on
SPACE_1,ROOM_1,2024-12-29 01:12:58,23.1,off,none,240.12,on
SPACE_1,ROOM_2,2024-12-29 01:12:58,24.16,off,none,270.17,on
SPACE_1,ROOM_3,2024-12-29 01:12:58,24.5,off,none,156.59,on
SPACE_2,ROOM_1,2024-12-29 01:12:58,24.95,off,none,208.05,on
SPACE_2,ROOM_2,2024-12-29 01:12:58,23.81,off,none,201.85,on
SPACE_2,ROOM_3,2024-12-29 01:12:58,24.97,off,none,168.29,on
SPACE_1,ROOM_1,2024-12-29 01:13:58,24.83,off,none,244.6,on
SPACE_1,ROOM_2,2024-12-29 01:13:58,24.63,off,none,267.34,on
SPACE_1,ROOM_3,2024-12-29 01:13:58,23.03,off,none,165.56,on
SPACE_2,ROOM_1,2024-12-29 01:13:58,24.67,off,none,243.6,on
SPACE_2,ROOM_2,2024-12-29 01:13:58,24.25,off,none,251.61,on
SPACE_2,ROOM_3,2024-12-29 01:13:58,23.46,off,none,250.04,on
SPACE_1,ROOM_1,2024-12-29 01:14:58,24.76,off,none,149.38,on
SPACE_1,ROOM_2,2024-12-29 01:14:58,23.17,off,none,246.39,on
SPACE_1,ROOM_3,2024-12-29 01:14:58,24.26,off,none,137.54,on
SPACE_2,ROOM_1,2024-12-29 01:14:58,23.84,off,none,162.43,on
SPACE_2,ROOM_2,2024-12-29 01:14:58,23.64,off,none,142.45,on
SPACE_2,ROOM_3,2024-12-29 01:14:58,23.79,off,none,131.57,on
SPACE_1,ROOM_1,2024-12-29 01:15:58,24.33,off,none,135.58,on
SPACE_1,ROOM_2,2024-12-29 01:15:58,23.36,off,none,281.08,on
SPACE_1,ROOM_3,2024-12-29 01:15:58,24.79,off,none,120.86,on
SPACE_2,ROOM_1,2024-12-29 01:15:58,24.75,off,none,109.32,on
SPACE_2,ROOM_2,2024-12-29 01:15:58,24.07,off,none,270.73,on
SPACE_2,ROOM_3,2024-12-29 01:15:58,24.72,off,none,256.2,on
SPACE_1,ROOM_1,2024-12-29 01:16:58,24.88,off,none,211.39,on
SPACE_1,ROOM_2,2024-12-29 01:16:58,23.15,off,none,130.1,on
SPACE_1,ROOM_3,2024-12-29 01:16:58,24.05,off,none,230.46,on
SPACE_2,ROOM_1,2024-12-29 01:16:58,24.01,off,none,229.12,on
SPACE_2,ROOM_2,2024-12-29 01:16:58,24.04,off,none,205.5,on
SPACE_2,ROOM_3,2024-12-29 01:16:58,23.76,off,none,191.04,on
SPACE_1,ROOM_1,2024-12-29 01:17:58,24.08,off,none,149.04,on
SPACE_1,ROOM_2,2024-12-29 01:17:58,23.31,off,none,196.0,on
SPACE_1,ROOM_3,2024-12-29 01:17:58,24.23,off,none,271.33,on
SPACE_2,ROOM_1,2024-12-29 01:17:58,24.02,off,none,178.89,on
SPACE_2,ROOM_2,2024-12-29 01:17:58,23.6,off,none,177.04,on
SPACE_2,ROOM_3,2024-12-29 01:17:58,24.64,off,none,171.43,on
SPACE_1,ROOM_1,2024-12-29 01:18:58,24.33,off,none,254.85,on
SPACE_1,ROOM_2,2024-12-29 01:18:58,24.99,off,none,299.66,on
SPACE_1,ROOM_3,2024-12-29 01:18:58,23.06,off,none,150.79,on
SPACE_2,ROOM_1,2024-12-29 01:18:58,24.28,off,none,278.03,on
SPACE_2,ROOM_2,2024-12-29 01:18:58,23.2,off,none,143.44,on
SPACE_2,ROOM_3,2024-12-29 01:18:58,24.98,off,none,101.9,on
SPACE_1,ROOM_1,2024-12-29 01:19:58,24.17,off,none,127.21,on
SPACE_1,ROOM_2,2024-12-29 01:19:58,23.1,off,none,141.18,on
SPACE_1,ROOM_3,2024-12-29 01:19:58,23.41,off,none,182.02,on
SPACE_2,ROOM_1,2024-12-29 01:19:58,23.5,off,none,139.58,on
SPACE_2,ROOM_2,2024-12-29 01:19:58,23.71,off,none,283.81,on
SPACE_2,ROOM_3,2024-12-29 01:19:58,23.39,off,none,149.11,on
SPACE_1,ROOM_1,2024-12-29 01:20:58,23.07,off,none,150.34,on
SPACE_1,ROOM_2,2024-12-29 01:20:58,24.84,off,none,155.68,on
SPACE_1,ROOM_3,2024-12-29 01:20:58,24.16,off,none,141.76,on
SPACE_2,ROOM_1,2024-12-29 01:20:58,23.33,off,none,146.98,on
SPACE_2,ROOM_2,2024-12-29 01:20:58,23.63,off,none,139.7,on
SPACE_2,ROOM_3,2024-12-29 01:20:58,24.37,off,none,276.07,on
SPACE_1,ROOM_1,2024-12-29 01:21:58,23.65,off,none,124.53,on
SPACE_1,ROOM_2,2024-12-29 01:21:58,23.53,off,none,127.32,on
SPACE_1,ROOM_3,2024-12-29 01:21:58,24.29,off,none,109.25,on
SPACE_2,ROOM_1,2024-12-29 01:21:58,24.58,off,none,288.8,on
SPACE_2,ROOM_2,2024-12-29 01:21:58,23.37,off,none,246.87,on
SPACE_2,ROOM_3,2024-12-29 01:21:58,23.63,off,none,212.12,on
SPACE_1,ROOM_1,2024-12-29 01:22:58,24.85,off,none,244.27,on
SPACE_1,ROOM_2,2024-12-29 01:22:58,23.19,off,none,199.78,on
SPACE_1,ROOM_3,2024-12-29 01:22:58,24.74,off,none,179.16,on
SPACE_2,ROOM_1,2024-12-29 01:22:58,24.33,off,none,200.59,on
SPACE_2,ROOM_2,2024-12-29 01:22:58,23.87,off,none,238.19,on
SPACE_2,ROOM_3,2024-12-29 01:22:58,23.76,off,none,159.98,on
SPACE_1,ROOM_1,2024-12-29 01:23:58,24.33,off,none,196.03,on
SPACE_1,ROOM_2,2024-12-29 01:23:58,23.83,off,none,251.08,on
SPACE_1,ROOM_3,2024-12-29 01:23:58,23.3,off,none,283.3,on
SPACE_2,ROOM_1,2024-12-29 01:23:58,23.18,off,none,204.61,on
SPACE_2,ROOM_2,2024-12-29 01:23:58,24.58,off,none,210.95,on
SPACE_2,ROOM_3,2024-12-29 01:23:58,24.59,off,none,138.32,on
SPACE_1,ROOM_1,2024-12-29 01:24:58,24.21,off,none,110.0,on
SPACE_1,ROOM_2,2024-12-29 01:24:58,23.15,off,none,166.82,on
SPACE_1,ROOM_3,2024-12-29 01:24:58,23.43,off,none,135.0,on
SPACE_2,ROOM_1,2024-12-29 01:24:58,23.71,off,none,117.58,on
SPACE_2,ROOM_2,2024-12-29 01:24:58,23.04,off,none,161.23,on
SPACE_2,ROOM_3,2024-12-29 01:24:58,23.1,off,none,287.62,on
SPACE_1,ROOM_1,2024-12-29 01:25:58,24.08,off,none,126.87,on
SPACE_1,ROOM_2,2024-12-29 01:25:58,23.98,off,none,219.82,on
SPACE_1,ROOM_3,2024-12-29 01:25:58,23.41,off,none,249.91,on
SPACE_2,ROOM_1,2024-12-29 01:25:58,23.46,off,none,257.78,on
SPACE_2,ROOM_2,2024-12-29 01:25:58,23.3,off,none,150.93,on
SPACE_2,ROOM_3,2024-12-29 01:25:58,23.11,off,none,172.59,on
SPACE_1,ROOM_1,2024-12-29 01:26:58,23.69,off,none,224.75,on
SPACE_1,ROOM_2,2024-12-29 01:26:58,23.22,off,none,236.38,on
SPACE_1,ROOM_3,2024-12-29 01:26:58,24.21,off,none,254.12,on
SPACE_2,ROOM_1,2024-12-29 01:26:58,24.29,off,none,215.55,on
SPACE_2,ROOM_2,2024-12-29 01:26:58,24.73,off,none,173.22,on
SPACE_2,ROOM_3,2024-12-29 01:26:58,24.23,off,none,150.53,on
SPACE_1,ROOM_1,2024-12-29 01:27:58,23.03,off,none,210.4,on
SPACE_1,ROOM_2,2024-12-29 01:27:58,24.01,off,none,212.49,on
SPACE_1,ROOM_3,2024-12-29 01:27:58,24.37,off,none,127.19,on
SPACE_2,ROOM_1,2024-12-29 01:27:58,24.49,off,none,261.44,on
SPACE_2,ROOM_2,2024-12-29 01:27:58,24.48,off,none,291.87,on
SPACE_2,ROOM_3,2024-12-29 01:27:58,24.91,off,none,222.67,on
SPACE_1,ROOM_1,2024-12-29 01:28:58,23.76,off,none,206.24,on
SPACE_1,ROOM_2,2024-12-29 01:28:58,23.41,off,none,124.63,on
SPACE_1,ROOM_3,2024-12-29 01:28:58,24.12,off,none,275.99,on
SPACE_2,ROOM_1,2024-12-29 01:28:58,24.47,off,none,137.21,on
SPACE_2,ROOM_2,2024-12-29 01:28:58,24.14,off,none,279.82,on
SPACE_2,ROOM_3,2024-12-29 01:28:58,23.16,off,none,227.32,on
SPACE_1,ROOM_1,2024-12-29 01:29:58,24.98,off,none,196.35,on
SPACE_1,ROOM_2,2024-12-29 01:29:58,24.28,off,none,218.77,on
SPACE_1,ROOM_3,2024-12-29 01:29:58,23.18,off,none,147.92,on
SPACE_2,ROOM_1,2024-12-29 01:29:58,23.64,off,none,120.31,on
SPACE_2,ROOM_2,2024-12-29 01:29:58,24.28,off,none,127.84,on
SPACE_2,ROOM_3,2024-12-29 01:29:58,23.81,off,none,175.44,on
SPACE_1,ROOM_1,2024-12-29 01:30:58,24.87,off,none,266.52,on
SPACE_1,ROOM_2,2024-12-29 01:30:58,23.46,off,none,134.36,on
SPACE_1,ROOM_3,2024-12-29 01:30:58,23.24,off,none,217.94,on
SPACE_2,ROOM_1,2024-12-29 01:30:58,23.72,off,none,156.05,on
SPACE_2,ROOM_2,2024-12-29 01:30:58,24.52,off,none,245.2,on
SPACE_2,ROOM_3,2024-12-29 01:30:58,23.6,off,none,105.1,on
SPACE_1,ROOM_1,2024-12-29 01:31:58,24.25,off,none,191.26,on
SPACE_1,ROOM_2,2024-12-29 01:31:58,24.08,off,none,132.25,on
SPACE_1,ROOM_3,2024-12-29 01:31:58,24.19,off,none,247.97,on
SPACE_2,ROOM_1,2024-12-29 01:31:58,23.75,off,none,222.66,on
SPACE_2,ROOM_2,2024-12-29 01:31:58,23.37,off,none,279.6,on
SPACE_2,ROOM_3,2024-12-29 01:31:58,23.19,off,none,291.95,on
SPACE_1,ROOM_1,2024-12-29 01:32:58,23.67,off,none,175.41,on
SPACE_1,ROOM_2,2024-12-29 01:32:58,24.14,off,none,103.99,on
SPACE_1,ROOM_3,2024-12-29 01:32:58,23.67,off,none,190.77,on
SPACE_2,ROOM_1,2024-12-29 01:32:58,23.31,off,none,120.41,on
SPACE_2,ROOM_2,2024-12-29 01:32:58,24.4,off,none,149.04,on
SPACE_2,ROOM_3,2024-12-29 01:32:58,24.12,off,none,213.21,on
SPACE_1,ROOM_1,2024-12-29 01:33:58,24.52,off,none,229.12,on
SPACE_1,ROOM_2,2024-12-29 01:33:58,23.43,off,none,184.91,on
SPACE_1,ROOM_3,2024-12-29 01:33:58,23.24,off,none,160.17,on
SPACE_2,ROOM_1,2024-12-29 01:33:58,24.16,off,none,176.66,on
SPACE_2,ROOM_2,2024-12-29 01:33:58,23.43,off,none,160.18,on
SPACE_2,ROOM_3,2024-12-29 01:33:58,24.19,off,none,173.54,on
SPACE_1,ROOM_1,2024-12-29 01:34:58,24.92,off,none,268.73,on
SPACE_1,ROOM_2,2024-12-29 01:34:58,23.75,off,none,291.1,on
SPACE_1,ROOM_3,2024-12-29 01:34:58,23.75,off,none,176.68,on
SPACE_2,ROOM_1,2024-12-29 01:34:58,24.94,off,none,141.44,on
SPACE_2,ROOM_2,2024-12-29 01:34:58,23.44,off,none,277.32,on
SPACE_2,ROOM_3,2024-12-29 01:34:58,23.24,off,none,132.49,on
SPACE_1,ROOM_1,2024-12-29 01:35:58,23.47,off,none,289.57,on
SPACE_1,ROOM_2,2024-12-29 01:35:58,24.05,off,none,122.63,on
SPACE_1,ROOM_3,2024-12-29 01:35:58,23.39,off,none,286.51,on
SPACE_2,ROOM_1,2024-12-29 01:35:58,24.94,off,none,272.3,on
SPACE_2,ROOM_2,2024-12-29 01:35:58,24.22,off,none,158.03,on
SPACE_2,ROOM_3,2024-12-29 01:35:58,23.89,off,none,291.48,on
SPACE_1,ROOM_1,2024-12-29 01:36:58,24.74,off,none,181.19,on
SPACE_1,ROOM_2,2024-12-29 01:36:58,23.18,off,none,292.5,on
SPACE_1,ROOM_3,2024-12-29 01:36:58,24.84,off,none,267.99,on
SPACE_2,ROOM_1,2024-12-29 01:36:58,24.42,off,none,216.42,on
SPACE_2,ROOM_2,2024-12-29 01:36:58,23.55,off,none,119.08,on
SPACE_2,ROOM_3,2024-12-29 01:36:58,23.74,off,none,128.42,on
SPACE_1,ROOM_1,2024-12-29 01:37:58,24.83,off,none,218.9,on
SPACE_1,ROOM_2,2024-12-29 01:37:58,23.98,off,none,167.35,on
SPACE_1,ROOM_3,2024-12-29 01:37:58,24.58,off,none,238.55,on
