timestamp,lights,fan,ac_status,ac_temperature,ac_mode,heater_switch,laundry_machine,temperature,humidity,distance,season,soil,pump,ac_energy,ac_status_duration,heater_energy,heater_switch_duration,lights_energy,lights_duration,laundry_energy,laundry_machine_duration,fan_energy,fan_duration,pump_duration
2021-09-22 08:00:00,off,on,off,22.0,heat,on,off,17.5,37.9,44.7,fall,2260,on,2.13,15.2,12.74,83.0,9.91,55.3,14.97,57.4,1.14,41.1,0.1
2021-09-22 12:00:00,off,on,on,21.0,cool,off,off,23.3,36.0,0.0036,fall,2257,on,2.29,15.4,13.81,64.5,7.01,39.3,21.2,159.5,1.54,49.3,0.1
2021-09-22 14:00:00,off,on,off,17.0,heat,on,off,15.5,24.6,43.0,fall,2300,on,6.62,37.3,18.94,89.4,8.17,44.2,29.57,125.1,1.78,51.6,0.1
2021-09-22 18:00:00,off,off,off,20.0,heat,on,off,15.9,75.8,0.0035,fall,2294,on,5.82,37.3,16.57,85.2,5.13,106.6,10.21,132.9,1.1,51.6,0.1
2021-09-22 20:00:00,on,on,off,25.0,heat,on,on,20.2,10.8,0.0075,fall,2236,on,9.25,20.4,22.72,223.4,17.66,234.2,31.53,37.9,2.31,44.4,0.1
2021-09-23 08:00:00,off,on,off,18.0,heat,off,off,17.6,15.2,92.3,fall,2293,on,6.65,30.7,13.23,75.0,7.02,89.2,19.32,171.0,2.66,45.6,0.1
2021-09-23 12:00:00,off,on,off,17.0,heat,off,off,21.5,10.1,0.001,fall,2245,on,3.01,24.8,16.54,104.1,2.34,108.5,36.67,129.2,2.46,35.3,0.1
2021-09-23 14:00:00,off,on,off,19.0,heat,on,off,15.4,45.8,24.5,fall,2256,on,9.87,42.8,10.37,81.9,5.07,44.1,18.41,157.0,2.83,34.1,0.1
2021-09-23 18:00:00,off,off,off,19.0,heat,on,off,15.3,87.9,0.001,fall,2288,on,4.68,31.7,16.55,96.7,3.53,33.4,22.17,130.5,2.87,52.8,0.1
2021-09-23 20:00:00,on,off,off,17.0,heat,on,on,19.4,76.7,0.0058,fall,2227,on,3.02,21.4,35.0,233.4,18.15,282.1,35.12,34.4,1.65,43.6,0.1
2021-09-24 08:00:00,off,off,off,18.0,heat,off,off,18.3,85.1,87.1,fall,2250,on,5.77,29.4,13.02,84.8,9.28,71.8,22.33,140.9,1.03,57.8,0.1
2021-09-24 12:00:00,off,off,off,16.0,heat,on,off,21.0,81.3,0.0093,fall,2220,on,3.8,33.3,17.39,106.2,2.23,81.6,27.2,105.1,2.54,34.0,0.1
2021-09-24 14:00:00,off,on,off,22.0,heat,on,off,17.7,84.1,42.4,fall,2219,on,7.01,24.6,15.71,63.7,9.57,93.0,11.39,71.2,2.8,40.2,0.1
2021-09-24 18:00:00,off,on,off,19.0,heat,off,off,16.6,55.7,0.0096,fall,2261,on,8.76,36.0,12.37,97.0,5.86,71.7,27.14,129.8,2.12,34.1,0.1
2021-09-24 20:00:00,on,on,off,16.0,heat,on,on,17.5,60.1,0.0024,fall,2263,on,9.75,44.7,33.55,160.7,19.75,255.3,13.63,48.2,1.18,35.8,0.1
2021-09-25 08:00:00,off,off,off,17.0,heat,on,off,19.5,60.4,79.9,fall,2298,on,2.66,42.1,17.84,100.7,2.72,118.3,33.15,105.2,1.7,59.6,0.1
2021-09-25 12:00:00,off,on,off,20.0,heat,off,off,16.4,33.7,0.0061,fall,2237,on,2.07,25.1,18.69,68.8,5.93,87.8,38.15,172.1,2.03,43.0,0.1
2021-09-25 14:00:00,off,on,on,27.0,cool,on,off,23.4,23.4,71.2,fall,2271,on,5.99,43.9,14.73,65.1,6.25,58.5,21.77,136.3,2.28,35.0,0.1
2021-09-25 18:00:00,off,on,off,20.0,heat,off,off,18.8,60.2,0.0073,fall,2240,on,3.48,28.3,10.45,92.8,2.3,83.8,15.22,40.8,2.59,50.5,0.1
2021-09-25 20:00:00,on,on,on,22.0,heat,on,on,22.7,9.7,0.0079,fall,2239,on,8.11,23.5,36.01,168.0,11.7,251.2,31.86,81.2,2.39,54.9,0.1
2021-09-26 08:00:00,off,on,on,27.0,heat,on,off,22.4,49.8,86.8,fall,2211,on,8.31,16.6,17.41,72.8,2.27,74.1,26.91,146.1,2.02,41.7,0.1
2021-09-26 12:00:00,off,on,off,19.0,heat,on,off,15.5,42.1,0.0027,fall,2287,on,9.43,21.1,18.34,72.7,5.1,89.6,34.84,115.4,1.6,53.3,0.1
2021-09-26 14:00:00,off,on,off,19.0,heat,off,off,18.8,15.8,85.5,fall,2237,on,9.05,27.9,18.45,73.5,6.75,105.5,38.67,149.7,1.67,38.1,0.1
2021-09-26 18:00:00,off,on,off,18.0,heat,off,off,19.0,99.0,0.0091,fall,2263,on,7.7,21.7,11.76,104.6,5.86,115.9,23.17,93.1,1.76,35.0,0.1
2021-09-26 20:00:00,on,on,on,26.0,heat,on,on,22.9,21.2,0.0041,fall,2299,on,2.69,43.8,25.77,160.3,12.74,276.6,25.67,149.3,1.87,33.0,0.1
2021-09-27 08:00:00,off,off,off,22.0,heat,on,off,18.1,48.3,24.0,fall,2231,on,2.22,36.0,11.1,62.1,6.67,88.0,14.27,168.6,2.05,40.9,0.1
2021-09-27 12:00:00,off,on,off,20.0,heat,on,off,20.8,15.3,0.0043,fall,2221,on,4.02,30.5,10.51,114.4,5.99,56.1,18.89,98.5,3.0,48.3,0.1
2021-09-27 14:00:00,off,on,off,25.0,heat,on,off,21.3,7.8,65.2,fall,2227,on,5.86,28.7,19.94,77.2,4.3,94.4,14.04,54.3,1.82,47.7,0.1
2021-09-27 18:00:00,off,off,off,16.0,heat,on,off,21.1,26.1,0.0062,fall,2263,on,5.26,44.0,17.68,72.9,2.84,104.3,32.71,112.6,1.82,31.8,0.1
2021-09-27 20:00:00,on,on,off,16.0,heat,on,on,18.7,56.8,0.0059,fall,2200,on,8.83,24.7,25.45,143.0,10.14,209.8,24.4,63.3,2.85,45.4,0.1
2021-09-28 08:00:00,off,off,on,25.0,heat,on,off,22.8,7.1,99.0,fall,2219,on,4.74,17.0,14.21,91.8,8.91,35.2,16.96,128.0,1.52,51.2,0.1
2021-09-28 12:00:00,off,on,on,25.0,heat,on,off,22.9,53.0,0.0094,fall,2212,on,2.14,38.8,11.67,90.1,8.44,68.8,25.25,164.0,2.03,37.7,0.1
2021-09-28 14:00:00,off,on,off,21.0,heat,off,off,19.2,39.6,65.8,fall,2272,on,6.81,35.5,18.31,61.0,9.42,59.3,20.31,39.1,2.76,45.2,0.1
2021-09-28 18:00:00,off,on,on,20.0,heat,on,off,22.4,20.9,1.1,fall,2224,on,9.04,34.5,17.6,109.4,9.28,98.1,17.44,84.7,1.17,44.7,0.1
2021-09-28 20:00:00,on,off,off,22.0,heat,on,on,20.6,75.2,0.0086,fall,2284,on,3.13,26.8,26.98,175.1,12.83,197.2,34.39,40.4,2.53,33.9,0.1
2021-09-29 08:00:00,off,off,on,20.0,cool,off,off,23.3,0.3,96.6,fall,2255,on,2.4,16.2,11.96,93.2,6.33,83.2,28.66,98.9,1.97,53.6,0.1
2021-09-29 12:00:00,off,off,off,18.0,heat,off,off,15.2,48.1,0.0099,fall,2291,on,7.35,23.2,11.51,119.1,9.42,103.7,38.33,173.9,1.7,52.7,0.1
2021-09-29 14:00:00,off,off,off,20.0,heat,on,off,16.0,98.8,30.7,fall,2285,on,9.69,42.1,18.14,111.1,4.73,57.5,14.74,78.4,1.4,35.6,0.1
2021-09-29 18:00:00,off,on,off,16.0,heat,on,off,15.0,81.7,0.0035,fall,2231,on,5.6,23.5,16.95,61.0,6.91,42.4,22.72,111.8,2.91,50.0,0.1
2021-09-29 20:00:00,on,on,off,20.0,heat,on,on,18.5,59.9,0.0032,fall,2230,on,5.79,29.4,24.55,127.0,11.87,203.0,13.05,120.1,1.6,37.9,0.1
2021-09-30 08:00:00,off,on,on,22.0,heat,on,off,22.4,42.9,69.8,fall,2279,on,6.93,17.9,13.43,94.8,9.16,101.7,28.27,46.9,2.92,36.4,0.1
2021-09-30 12:00:00,off,on,on,19.0,heat,off,off,22.1,9.2,0.0083,fall,2229,on,4.18,19.2,15.38,97.6,5.41,86.5,24.8,65.9,1.32,43.2,0.1
2021-09-30 14:00:00,off,off,on,22.0,heat,off,off,22.9,72.6,66.7,fall,2289,on,9.0,42.7,10.54,94.8,2.67,116.6,32.35,46.0,1.45,58.1,0.1
2021-09-30 18:00:00,off,off,off,18.0,heat,off,off,18.4,38.7,0.0027,fall,2263,on,3.27,21.8,13.76,110.4,9.7,115.1,25.59,35.6,1.69,46.6,0.1
2021-09-30 20:00:00,on,on,off,24.0,heat,on,on,20.0,11.5,0.0028,fall,2232,on,7.51,33.4,21.0,173.6,16.11,233.3,21.74,110.6,2.97,59.6,0.1
2021-10-01 08:00:00,off,off,off,19.0,heat,off,off,19.9,71.0,46.8,fall,2272,on,5.06,37.1,10.61,66.3,5.73,81.8,28.95,69.9,2.99,31.1,0.1
2021-10-01 12:00:00,off,off,off,23.0,heat,on,off,20.0,39.8,0.0063,fall,2297,on,5.39,20.2,16.0,76.2,9.07,67.6,38.98,55.6,1.99,48.2,0.1
2021-10-01 14:00:00,off,off,off,19.0,heat,on,off,19.8,8.5,68.2,fall,2216,on,4.86,33.1,18.09,78.4,7.99,52.8,20.55,118.9,1.34,40.1,0.1
2021-10-01 18:00:00,off,on,on,21.0,heat,off,off,22.1,77.7,0.0043,fall,2257,on,7.82,31.9,19.91,91.2,7.59,40.6,17.26,148.9,1.19,54.6,0.1
2021-10-01 20:00:00,on,off,off,23.0,heat,on,on,19.6,25.2,0.0026,fall,2230,on,6.89,23.9,31.28,123.3,11.5,212.9,19.77,93.2,1.78,53.7,0.1
2021-10-02 08:00:00,off,off,off,25.0,heat,on,off,21.3,13.5,46.4,fall,2274,on,7.41,36.4,17.4,103.2,9.1,44.8,36.62,51.2,2.13,53.4,0.1
2021-10-02 12:00:00,off,on,off,22.0,heat,on,off,19.3,30.6,0.0084,fall,2270,on,8.09,31.5,11.44,79.0,6.74,92.0,10.98,66.5,2.18,56.3,0.1
2021-10-02 14:00:00,off,on,off,19.0,heat,off,off,17.0,77.7,72.0,fall,2277,on,9.95,24.4,15.28,103.4,3.13,110.3,20.34,171.2,1.39,50.5,0.1
2021-10-02 18:00:00,off,on,on,21.0,cool,off,off,23.3,22.0,0.0066,fall,2231,on,2.48,25.9,16.07,118.1,8.65,93.0,35.9,140.3,1.52,48.5,0.1
2021-10-02 20:00:00,on,on,on,27.0,heat,on,off,23.0,95.9,5.6,fall,2202,on,7.24,16.7,35.86,185.1,17.88,260.1,13.0,66.5,2.34,32.4,0.1
2021-10-03 08:00:00,off,on,on,25.0,heat,off,off,22.6,35.0,94.9,fall,2226,on,9.24,17.0,10.95,115.2,2.7,31.8,19.11,90.7,1.49,57.8,0.1
2021-10-03 12:00:00,off,on,off,19.0,heat,on,off,17.0,19.5,0.001,fall,2284,on,7.56,23.0,16.02,94.6,3.48,107.3,10.96,64.8,1.2,48.3,0.1
2021-10-03 14:00:00,off,on,off,19.0,heat,off,off,18.4,83.0,99.5,fall,2266,on,3.59,38.3,13.96,98.9,7.88,71.5,24.53,144.9,1.68,36.9,0.1
2021-10-03 18:00:00,off,on,on,23.0,cool,on,off,23.8,17.0,0.0042,fall,2234,on,3.25,21.7,18.24,64.9,3.15,47.1,24.22,120.9,2.51,37.6,0.1
2021-10-03 20:00:00,on,on,off,20.0,heat,on,on,18.3,78.6,0.0064,fall,2204,on,2.56,24.2,29.14,135.6,13.99,192.0,20.94,83.3,1.61,53.4,0.1
2021-10-04 08:00:00,off,off,off,19.0,heat,on,off,15.1,76.3,38.7,fall,2253,on,6.38,18.9,11.33,75.5,6.35,83.7,37.22,64.7,2.84,50.9,0.1
2021-10-04 12:00:00,off,on,off,16.0,heat,off,off,19.1,99.3,0.0005,fall,2209,on,4.84,30.7,14.85,72.7,7.71,65.2,38.64,64.9,1.61,39.0,0.1
2021-10-04 14:00:00,off,off,off,18.0,heat,on,off,20.7,66.8,24.0,fall,2207,on,8.27,39.5,10.61,64.5,3.85,97.3,17.51,153.5,2.89,44.8,0.1
2021-10-04 18:00:00,off,off,off,20.0,heat,on,off,21.1,42.3,13.8,fall,2252,on,7.08,31.5,10.4,101.3,4.55,110.4,15.34,67.1,1.14,37.1,0.1
2021-10-04 20:00:00,on,on,off,19.0,heat,on,on,16.8,87.2,0.0038,fall,2262,on,3.62,27.3,20.67,191.1,14.77,270.2,25.79,158.6,2.17,40.9,0.1
2021-10-05 08:00:00,off,off,off,17.0,heat,off,off,15.0,7.7,26.8,fall,2280,on,4.24,19.3,19.39,87.6,8.25,44.1,18.76,43.1,1.87,41.1,0.1
2021-10-05 12:00:00,off,off,off,21.0,heat,on,off,16.5,80.1,0.0027,fall,2300,on,9.57,19.9,14.06,64.7,5.71,97.2,14.94,163.2,2.71,36.8,0.1
2021-10-05 14:00:00,off,off,off,21.0,heat,on,off,19.7,22.5,36.0,fall,2224,on,6.73,34.7,15.42,70.8,7.3,66.7,32.1,58.3,1.71,43.5,0.1
2021-10-05 18:00:00,off,off,on,21.0,cool,on,off,23.1,86.2,0.0095,fall,2214,on,5.68,17.4,19.08,89.7,7.83,75.2,26.5,99.0,1.44,57.2,0.1
2021-10-05 20:00:00,on,off,off,23.0,heat,on,on,21.3,97.5,0.0059,fall,2250,on,8.27,33.4,25.78,201.6,11.68,183.5,15.19,74.2,2.38,31.4,0.1
2021-10-06 08:00:00,off,on,off,18.0,heat,on,off,21.6,5.3,35.8,fall,2278,on,7.43,16.3,15.81,119.9,2.04,75.0,32.75,62.3,1.93,50.4,0.1
2021-10-06 12:00:00,off,off,off,19.0,heat,on,off,18.7,49.7,0.009,fall,2267,on,2.16,33.1,18.53,67.9,7.91,58.2,37.68,32.8,1.95,44.9,0.1
2021-10-06 14:00:00,off,on,on,19.0,heat,off,off,22.4,63.8,91.2,fall,2241,on,7.47,35.9,15.5,61.7,9.32,50.7,16.14,171.3,2.97,45.5,0.1
2021-10-06 18:00:00,off,on,off,20.0,heat,off,off,18.5,65.4,0.0031,fall,2252,on,8.3,39.5,19.44,119.0,9.08,39.8,32.48,34.9,2.67,55.1,0.1
2021-10-06 20:00:00,on,off,off,16.0,heat,on,on,20.9,24.2,0.0088,fall,2211,on,7.7,19.6,23.71,227.0,17.77,218.3,34.87,90.8,2.23,41.6,0.1
2021-10-07 08:00:00,off,off,off,21.0,heat,on,off,17.0,59.5,90.1,fall,2293,on,9.17,42.6,12.02,84.9,9.88,101.5,10.26,57.2,2.3,59.8,0.1
2021-10-07 12:00:00,off,on,on,22.0,heat,off,off,23.0,66.5,0.0019,fall,2263,on,3.22,15.7,19.21,107.8,5.51,97.4,23.3,56.4,2.56,52.7,0.1
2021-10-07 14:00:00,off,on,off,17.0,heat,on,off,15.1,71.4,68.7,fall,2287,on,2.14,27.3,15.98,77.8,6.82,113.0,21.45,177.2,2.51,46.5,0.1
2021-10-07 18:00:00,off,on,off,19.0,heat,off,off,15.5,73.2,0.0027,fall,2227,on,3.44,16.7,17.88,72.3,9.9,116.1,15.9,54.4,2.97,32.3,0.1
2021-10-07 20:00:00,on,off,off,22.0,heat,on,on,19.2,21.2,0.0045,fall,2252,on,3.06,18.8,31.12,181.9,19.78,263.2,37.84,97.2,2.32,48.7,0.1
2021-10-08 08:00:00,off,off,on,25.0,cool,off,off,23.6,92.0,95.3,fall,2279,on,2.32,42.1,11.29,101.8,4.16,31.4,20.85,149.9,2.93,36.8,0.1
2021-10-08 12:00:00,off,on,off,19.0,heat,on,off,17.5,38.1,5.3,fall,2263,on,8.02,25.9,12.03,78.9,3.49,57.2,33.4,126.9,2.7,58.9,0.1
2021-10-08 14:00:00,off,on,on,21.0,cool,on,off,23.1,49.5,47.7,fall,2219,on,6.39,17.0,10.83,93.1,6.81,90.4,25.21,110.9,1.57,34.1,0.1
2021-10-08 18:00:00,off,off,off,20.0,heat,off,off,19.5,86.2,0.0097,fall,2267,on,3.17,33.0,17.5,104.4,3.37,41.8,30.11,103.1,1.87,31.9,0.1
2021-10-08 20:00:00,on,on,off,20.0,heat,on,on,16.3,4.0,0.0014,fall,2245,on,4.79,42.0,30.04,151.1,17.71,265.2,26.35,130.3,2.51,37.0,0.1
2021-10-09 08:00:00,off,on,off,20.0,heat,off,off,18.5,3.1,44.5,fall,2249,on,3.83,21.5,19.89,76.9,9.41,63.9,35.68,148.6,1.15,41.5,0.1
2021-10-09 12:00:00,off,on,off,20.0,heat,on,off,19.1,65.5,0.0087,fall,2230,on,5.86,24.9,17.63,76.6,7.55,54.6,27.03,63.5,2.3,55.6,0.1
2021-10-09 14:00:00,off,off,off,17.0,heat,off,off,18.9,83.7,70.1,fall,2293,on,8.81,35.5,10.72,78.3,4.33,110.2,29.57,140.7,1.62,58.9,0.1
2021-10-09 18:00:00,off,on,off,16.0,heat,off,off,20.3,23.5,0.0046,fall,2220,on,6.8,39.1,17.57,87.4,4.21,38.9,14.94,93.7,1.72,34.2,0.1
2021-10-09 20:00:00,on,off,on,26.0,heat,on,on,22.9,64.6,0.0077,fall,2292,on,5.29,19.3,28.79,156.4,11.42,249.2,33.85,65.8,2.79,41.7,0.1
2021-10-10 08:00:00,off,off,off,24.0,heat,on,off,19.5,23.8,42.7,fall,2282,on,7.46,44.7,11.13,76.1,2.65,62.0,21.76,93.0,2.88,57.0,0.1
2021-10-10 12:00:00,off,on,off,17.0,heat,on,off,16.0,58.3,0.0049,fall,2295,on,7.6,18.5,17.05,110.8,3.35,108.6,19.2,113.0,2.24,41.6,0.1
2021-10-10 14:00:00,off,off,off,19.0,heat,off,off,20.2,61.6,38.9,fall,2200,on,3.24,31.8,19.8,84.5,7.97,53.5,15.78,144.8,1.67,42.9,0.1
2021-10-10 18:00:00,off,on,off,21.0,heat,off,off,18.8,56.8,0.0013,fall,2257,on,4.29,42.6,17.62,79.7,8.4,40.5,20.03,101.8,2.84,37.5,0.1
2021-10-10 20:00:00,on,on,off,21.0,heat,on,on,19.2,15.2,0.0097,fall,2262,on,8.62,21.9,26.62,142.5,12.4,193.8,33.52,37.8,1.67,50.2,0.1
2021-10-11 08:00:00,off,off,off,19.0,heat,on,off,20.7,13.5,84.3,fall,2221,on,7.72,33.4,18.89,69.9,8.34,83.7,19.93,126.0,2.11,31.6,0.1
2021-10-11 12:00:00,off,on,off,18.0,heat,on,off,21.8,23.5,0.0097,fall,2275,on,6.48,30.9,16.91,61.7,4.08,67.5,26.3,120.6,2.26,49.3,0.1
2021-10-11 14:00:00,off,on,on,23.0,cool,on,off,23.6,100.0,43.3,fall,2292,on,4.25,35.6,18.6,74.3,8.08,41.7,12.31,159.2,1.16,48.0,0.1
2021-10-11 18:00:00,off,on,on,21.0,heat,on,off,22.7,0.7,0.0005,fall,2260,on,7.19,18.8,12.15,70.0,4.43,88.9,16.16,60.5,2.91,50.9,0.1
2021-10-11 20:00:00,on,on,off,18.0,heat,on,on,19.9,3.4,0.0014,fall,2300,on,8.27,31.9,32.82,231.6,11.61,262.7,30.5,68.2,1.83,32.7,0.1
2021-10-12 08:00:00,off,on,off,22.0,heat,off,off,17.9,25.0,36.7,fall,2263,on,6.7,41.8,19.82,79.1,6.52,70.2,25.54,115.3,1.84,30.3,0.1
2021-10-12 12:00:00,off,on,off,18.0,heat,off,off,21.5,46.8,0.0027,fall,2299,on,2.75,32.9,12.26,115.3,7.99,98.7,23.69,94.0,2.2,55.6,0.1
2021-10-12 14:00:00,off,on,off,21.0,heat,on,off,16.9,19.9,44.0,fall,2256,on,8.11,25.4,18.7,98.5,2.81,47.0,31.05,102.0,2.68,51.3,0.1
2021-10-12 18:00:00,off,off,on,20.0,cool,off,off,23.6,41.1,0.0043,fall,2288,on,2.32,21.5,15.16,95.3,8.94,39.4,35.65,38.2,2.0,56.5,0.1
2021-10-12 20:00:00,on,on,off,19.0,heat,on,on,21.8,87.0,0.0001,fall,2253,on,6.28,15.1,30.85,166.0,15.84,233.1,10.35,43.2,2.4,51.8,0.1
2021-10-13 08:00:00,off,off,off,17.0,heat,off,off,21.0,2.9,79.9,fall,2255,on,2.9,30.3,15.61,91.4,9.25,30.2,32.22,42.6,2.75,34.3,0.1
2021-10-13 12:00:00,off,on,off,23.0,heat,off,off,19.4,93.2,1.3,fall,2215,on,9.73,24.8,10.51,89.9,6.43,48.9,23.95,102.6,1.77,54.3,0.1
2021-10-13 14:00:00,off,off,on,17.0,heat,on,off,22.4,84.4,66.7,fall,2233,on,2.27,32.2,10.81,108.6,3.44,102.4,22.21,111.1,2.22,47.8,0.1
2021-10-13 18:00:00,off,off,off,22.0,heat,off,off,17.3,80.6,0.0021,fall,2240,on,3.93,29.3,19.66,118.1,5.39,41.7,32.44,40.8,2.81,57.4,0.1
2021-10-13 20:00:00,on,on,off,23.0,heat,on,on,20.9,38.5,0.0038,fall,2257,on,3.29,19.7,33.71,201.5,18.51,278.6,24.9,55.0,2.85,56.2,0.1
2021-10-14 08:00:00,off,off,on,26.0,cool,off,off,23.1,38.7,92.2,fall,2240,on,6.4,43.9,18.96,103.4,9.3,107.5,21.77,79.3,2.42,35.9,0.1
2021-10-14 12:00:00,off,on,off,17.0,heat,on,off,15.2,77.4,0.0053,fall,2286,on,7.54,24.0,19.08,88.5,6.55,36.9,26.2,112.5,2.68,58.0,0.1
2021-10-14 14:00:00,off,on,off,20.0,heat,off,off,16.5,88.3,36.7,fall,2255,on,9.74,41.6,18.8,116.6,7.21,72.9,24.65,70.3,2.19,55.7,0.1
2021-10-14 18:00:00,off,off,off,21.0,heat,on,off,17.8,6.6,0.006,fall,2226,on,7.41,28.6,12.82,118.3,8.52,57.5,32.66,120.3,2.9,41.8,0.1
2021-10-14 20:00:00,on,on,on,20.0,heat,on,on,22.5,78.9,0.0035,fall,2297,on,3.94,43.4,23.75,139.0,10.52,295.4,32.15,177.3,2.73,54.1,0.1
2021-10-15 08:00:00,off,on,on,21.0,heat,off,off,22.5,32.9,81.8,fall,2232,on,9.65,16.0,12.36,76.9,6.63,78.9,21.85,95.9,2.15,51.1,0.1
2021-10-15 12:00:00,off,on,on,27.0,cool,on,off,23.8,10.1,15.7,fall,2298,on,9.69,36.4,15.29,71.0,5.14,44.3,36.1,34.1,2.85,39.0,0.1
2021-10-15 14:00:00,off,off,on,23.0,cool,on,off,23.2,0.3,46.0,fall,2215,on,6.74,26.1,15.61,117.8,4.24,78.9,31.98,144.2,2.96,52.2,0.1
2021-10-15 18:00:00,off,off,off,22.0,heat,on,off,20.5,11.8,0.0002,fall,2252,on,8.81,24.5,14.84,82.2,7.88,107.5,11.84,59.1,2.91,56.2,0.1
2021-10-15 20:00:00,on,off,on,28.0,cool,on,on,23.6,29.1,0.0056,fall,2243,on,2.75,33.0,27.79,157.8,14.96,295.2,22.72,59.5,2.91,53.6,0.1
2021-10-16 08:00:00,off,off,off,20.0,heat,off,off,21.3,43.8,20.0,fall,2215,on,5.29,27.8,13.76,85.0,9.38,62.3,29.28,74.4,1.52,57.9,0.1
2021-10-16 12:00:00,off,off,off,19.0,heat,off,off,18.0,23.0,0.0035,fall,2250,on,2.25,19.1,11.57,83.4,8.84,90.4,18.42,128.4,2.31,37.6,0.1
2021-10-16 14:00:00,off,on,off,20.0,heat,off,off,18.1,19.4,90.9,fall,2294,on,6.6,16.1,14.34,74.6,7.34,94.5,10.74,73.5,2.06,46.6,0.1
2021-10-16 18:00:00,off,on,on,26.0,cool,on,off,23.2,75.2,0.0089,fall,2203,on,2.9,21.5,12.33,81.6,8.07,82.8,13.77,144.5,2.98,33.2,0.1
2021-10-16 20:00:00,on,on,on,19.0,heat,on,off,22.8,81.6,4.5,fall,2266,on,9.0,19.4,32.42,200.9,13.01,259.4,29.59,114.7,1.92,44.4,0.1
2021-10-17 08:00:00,off,off,off,17.0,heat,on,off,20.1,60.6,43.6,fall,2277,on,6.48,44.3,14.95,103.4,3.04,79.9,34.88,89.2,1.74,41.2,0.1
2021-10-17 12:00:00,off,on,off,21.0,heat,off,off,16.1,15.2,0.0049,fall,2214,on,9.77,15.5,14.72,113.3,6.69,91.1,17.72,49.3,1.34,36.2,0.1
2021-10-17 14:00:00,off,off,off,20.0,heat,on,off,21.0,10.6,50.5,fall,2202,on,4.37,41.5,13.0,117.5,6.49,36.5,28.11,164.4,2.91,47.1,0.1
2021-10-17 18:00:00,off,off,off,20.0,heat,off,off,20.2,94.7,0.0042,fall,2250,on,9.02,17.8,16.85,79.8,7.98,98.6,15.12,86.5,1.26,57.8,0.1
2021-10-17 20:00:00,on,on,off,20.0,heat,on,on,18.7,44.6,0.0067,fall,2218,on,2.24,40.9,28.02,227.9,15.02,269.7,23.76,155.8,2.21,35.8,0.1
2021-10-18 08:00:00,off,off,off,20.0,heat,off,off,15.6,0.9,90.4,fall,2225,on,2.02,16.9,17.78,75.2,3.34,117.2,35.81,163.1,1.54,56.3,0.1
2021-10-18 12:00:00,off,on,on,26.0,heat,on,off,23.0,60.9,0.0015,fall,2247,on,9.68,28.6,11.76,111.0,2.72,44.6,39.72,133.4,1.13,35.8,0.1
2021-10-18 14:00:00,off,on,on,26.0,cool,on,off,23.8,49.2,21.6,fall,2225,on,9.56,31.8,13.2,102.2,2.17,109.0,11.42,55.6,1.25,38.7,0.1
2021-10-18 18:00:00,off,on,on,26.0,heat,on,off,22.8,11.0,0.0042,fall,2291,on,5.99,33.7,17.83,100.7,8.73,53.8,31.31,166.3,1.95,58.5,0.1
2021-10-18 20:00:00,on,off,off,18.0,heat,on,off,21.0,66.0,2.6,fall,2254,on,4.56,43.4,20.28,215.6,14.62,286.0,11.18,103.4,2.16,51.7,0.1
2021-10-19 08:00:00,off,on,off,22.0,heat,off,off,19.1,63.5,20.4,fall,2230,on,4.29,21.2,19.62,95.3,5.46,110.3,20.01,166.0,2.7,30.1,0.1
2021-10-19 12:00:00,off,on,off,16.0,heat,off,off,18.2,33.6,0.0037,fall,2276,on,5.57,24.1,13.64,60.3,2.65,68.9,31.77,144.3,2.25,46.1,0.1
2021-10-19 14:00:00,off,off,on,23.0,heat,off,off,22.5,46.6,26.8,fall,2259,on,5.0,17.2,13.05,118.9,7.61,108.5,19.42,73.9,2.31,47.0,0.1
2021-10-19 18:00:00,off,off,off,17.0,heat,off,off,20.3,87.8,0.0041,fall,2220,on,4.96,36.8,13.25,76.7,5.31,51.1,27.57,152.7,1.59,36.0,0.1
2021-10-19 20:00:00,on,on,on,26.0,heat,on,on,22.4,10.5,0.0027,fall,2269,on,7.66,39.4,24.32,136.3,13.13,223.2,18.0,161.0,2.8,50.3,0.1
2021-10-20 08:00:00,off,off,off,22.0,heat,off,off,17.4,79.6,84.4,fall,2208,on,8.9,43.3,16.55,102.6,9.76,89.2,36.23,166.5,2.94,41.0,0.1
2021-10-20 12:00:00,off,off,off,16.0,heat,off,off,17.1,58.2,0.0063,fall,2292,on,2.22,24.1,12.28,101.8,9.87,34.4,18.52,156.8,2.47,34.6,0.1
2021-10-20 14:00:00,off,on,off,17.0,heat,on,off,19.0,60.4,39.8,fall,2213,on,4.07,38.7,18.72,91.4,6.25,47.1,31.79,83.4,2.66,47.9,0.1
2021-10-20 18:00:00,off,off,off,18.0,heat,on,off,17.2,67.1,0.0029,fall,2256,on,8.87,41.9,17.91,113.3,8.79,37.3,21.08,172.2,2.05,59.1,0.1
2021-10-20 20:00:00,on,off,off,16.0,heat,on,on,16.6,59.2,0.0024,fall,2274,on,3.74,43.5,23.27,225.2,17.51,199.2,34.22,110.7,2.98,33.5,0.1
2021-10-21 08:00:00,off,on,on,19.0,heat,on,off,22.0,38.6,98.6,fall,2264,on,8.7,30.0,16.33,104.9,3.49,80.8,16.26,54.9,1.41,50.6,0.1
